Symbol  ,Date  ,Expiry  ,Open  ,High  ,Low  ,Close  ,LTP  ,Settle Price  ,No. of contracts  ,Turnover * in   ₹ Lakhs,Open Int  ,Change in OI  ,Underlying Value  
BANKNIFTY,25-Jun-2025,31-Jul-2025,56800.00,56850.00,56650.00,56787.40,56774.60,56787.40,22881.00,454716.64,1442665.00,366310.00,56621.15
BANKNIFTY,25-Jun-2025,28-Aug-2025,57010.80,57064.00,56860.80,57008.40,57021.20,57008.40,1150.00,22943.49,146090.00,7385.00,56621.15
BANKNIFTY,26-Jun-2025,26-Jun-2025,56655.20,57251.00,56535.00,57217.20,57215.20,57206.70,43250.00,738320.27,727290.00,-119820.00,57206.70
BANKNIFTY,26-Jun-2025,31-Jul-2025,56774.80,57289.20,56725.00,57256.40,57253.20,57256.40,47762.00,953830.79,2099370.00,656705.00,57206.70
BANKNIFTY,26-Jun-2025,28-Aug-2025,57044.60,57494.20,56945.00,57463.80,57480.40,57463.80,3876.00,77698.24,172690.00,26600.00,57206.70
BANKNIFTY,27-Jun-2025,31-Jul-2025,57260.00,57668.60,57256.40,57648.20,57637.00,57648.20,29206.00,587887.98,2293830.00,194460.00,57443.90
BANKNIFTY,27-Jun-2025,28-Aug-2025,57498.80,57863.60,57498.80,57846.20,57840.00,57846.20,2090.00,42209.16,186480.00,13790.00,57443.90
BANKNIFTY,27-Jun-2025,25-Sep-2025,57976.80,58130.00,57777.00,58111.80,58121.00,58111.80,980.00,19882.55,14560.00,14560.00,57443.90
BANKNIFTY,30-Jun-2025,31-Jul-2025,57636.00,57849.80,57468.20,57553.60,57521.00,57553.60,23066.00,465286.90,2291975.00,-1855.00,57312.75
BANKNIFTY,30-Jun-2025,28-Aug-2025,57840.00,58026.00,57705.00,57782.60,57758.00,57782.60,1562.00,31635.77,188230.00,1750.00,57312.75
BANKNIFTY,30-Jun-2025,25-Sep-2025,58000.00,58300.00,57984.20,58052.40,58033.60,58052.40,552.00,11229.69,20685.00,6125.00,57312.75
BANKNIFTY,01-Jul-2025,31-Jul-2025,57625.00,57750.00,57380.00,57689.60,57700.00,57689.60,21934.00,442019.63,2343145.00,51170.00,57459.45
BANKNIFTY,01-Jul-2025,28-Aug-2025,57797.80,57950.00,57618.60,57911.00,57928.20,57911.00,1395.00,28227.19,191415.00,3185.00,57459.45
BANKNIFTY,01-Jul-2025,25-Sep-2025,58107.00,58238.80,57906.00,58194.40,58208.00,58194.40,596.00,12120.58,26950.00,6265.00,57459.45
BANKNIFTY,02-Jul-2025,31-Jul-2025,57706.60,57760.80,57175.00,57317.00,57245.00,57317.00,34929.00,701463.78,2148720.00,-194425.00,56999.20
BANKNIFTY,02-Jul-2025,28-Aug-2025,58000.00,58000.00,57410.00,57518.20,57448.20,57518.20,2323.00,46823.93,206360.00,14945.00,56999.20
BANKNIFTY,02-Jul-2025,25-Sep-2025,58168.00,58257.00,57710.00,57839.60,57752.00,57839.60,850.00,17231.85,40985.00,14035.00,56999.20
BANKNIFTY,03-Jul-2025,31-Jul-2025,57250.00,57455.00,57093.00,57119.60,57111.00,57119.60,24415.00,489282.12,2080855.00,-67865.00,56791.95
BANKNIFTY,03-Jul-2025,28-Aug-2025,57467.40,57662.80,57309.20,57329.00,57315.00,57329.00,1869.00,37584.22,230615.00,24255.00,56791.95
BANKNIFTY,03-Jul-2025,25-Sep-2025,57850.00,57969.60,57616.00,57643.00,57616.00,57643.00,423.00,8551.48,44345.00,3360.00,56791.95
BANKNIFTY,04-Jul-2025,31-Jul-2025,57088.80,57340.00,56910.00,57293.80,57305.20,57293.80,24501.00,489816.99,2006025.00,-74830.00,57031.90
BANKNIFTY,04-Jul-2025,28-Aug-2025,57366.40,57536.00,57125.20,57498.60,57529.00,57498.60,2354.00,47213.73,249480.00,18865.00,57031.90
BANKNIFTY,04-Jul-2025,25-Sep-2025,57657.00,57838.00,57438.40,57808.80,57822.80,57808.80,369.00,7442.87,45640.00,1295.00,57031.90
BANKNIFTY,07-Jul-2025,31-Jul-2025,57270.00,57419.20,57063.60,57187.80,57171.00,57187.80,23820.00,476929.37,2004450.00,-1575.00,56949.20
BANKNIFTY,07-Jul-2025,28-Aug-2025,57600.00,57600.00,57270.00,57387.40,57364.00,57387.40,1027.00,20630.99,258685.00,9205.00,56949.20
BANKNIFTY,07-Jul-2025,25-Sep-2025,57920.00,57920.00,57590.20,57694.00,57669.20,57694.00,336.00,6787.12,46900.00,1260.00,56949.20
BANKNIFTY,08-Jul-2025,31-Jul-2025,57290.00,57489.40,57149.20,57454.00,57459.80,57454.00,23339.00,468699.59,2050650.00,46200.00,57256.30
BANKNIFTY,08-Jul-2025,28-Aug-2025,57390.00,57666.00,57380.60,57634.40,57630.80,57634.40,1158.00,23329.84,268940.00,10255.00,57256.30
BANKNIFTY,08-Jul-2025,25-Sep-2025,57609.00,57980.00,57609.00,57951.80,57951.00,57951.80,423.00,8569.88,46095.00,-805.00,57256.30
BANKNIFTY,09-Jul-2025,31-Jul-2025,57390.80,57499.00,57250.00,57383.60,57370.80,57383.60,17515.00,351781.17,2077425.00,26775.00,57213.55
BANKNIFTY,09-Jul-2025,28-Aug-2025,57630.00,57678.00,57456.00,57580.40,57559.80,57580.40,977.00,19686.26,275800.00,6860.00,57213.55
BANKNIFTY,09-Jul-2025,25-Sep-2025,57880.00,57983.00,57759.40,57892.80,57883.00,57892.80,278.00,5631.64,46760.00,665.00,57213.55
BANKNIFTY,10-Jul-2025,31-Jul-2025,57379.80,57488.60,57142.20,57171.60,57159.80,57171.60,23286.00,466693.79,2004450.00,-72975.00,56956.00
BANKNIFTY,10-Jul-2025,28-Aug-2025,57631.20,57660.00,57350.00,57369.00,57356.00,57369.00,1248.00,25098.02,285460.00,9660.00,56956.00
BANKNIFTY,10-Jul-2025,25-Sep-2025,57883.00,57974.40,57672.00,57694.80,57690.00,57694.80,400.00,8090.92,49175.00,2415.00,56956.00
BANKNIFTY,11-Jul-2025,31-Jul-2025,57075.00,57225.00,56814.00,56917.60,56890.00,56917.60,24205.00,482578.58,2025135.00,20685.00,56754.70
BANKNIFTY,11-Jul-2025,28-Aug-2025,57300.00,57400.00,57015.60,57116.80,57079.60,57116.80,2243.00,44863.15,298200.00,12740.00,56754.70
